news_title,news_content,news_source,news_pubtime,news_url
Olympics-FIBA confident NBA's best players will be at Tokyo Games,"... at next year's Tokyo Olympics even though the season could end just days... between May 22 and July 22.\nThe Tokyo Olympics, which were postponed...",reuters,2020-12-16,https://www.reuters.com/article/idUSL1N2IW13Y
Olympics-Biden administration stands by Tokyo Games as COVID surges,... for Tokyo's plan to hold the Olympic Games this summer and for U.S. athletes... for the Tokyo Olympics this summer. The Government of Japan has stressed...,reuters,2021-5-25,https://www.reuters.com/article/idUSL2N2NC1O6
Olympics-Tokyo to host international gymnastics event in November,"...TOKYO, Oct 13 (Reuters) - Tokyo will host an international gymnastics... Olympic Games.\nThe event is sanctioned by the International...",reuters,2020-10-12,https://www.reuters.com/article/idUSL4N2H40BY
UPDATE 1-Olympics-Mo Farah confident Tokyo Games will go ahead,"... and Olympic long distance champion Mo Farah said the more people who get... vaccinated against COVID-19, the greater the chance that the Tokyo...",reuters,2021-1-26,https://www.reuters.com/article/idUSL1N2K11WQ
Olympics-Murray named in Britain's tennis squad for Tokyo Games,"... been named in Britain's tennis team for the 2020 Olympic Games in Tokyo...LONDON, June 24 (Reuters) - Twice Olympic champion Andy Murray has...",reuters,2021-6-24,https://www.reuters.com/article/idUSL3N2O62DS
Olympics-World Sailing wants IOC confirmation Tokyo Games will go ahead,... the International Olympic Committee (IOC) that this year's Tokyo... Olympics will go ahead.\nWorld Sailing council officials said at their mid...,reuters,2021-5-16,https://www.reuters.com/article/idUSL2N2N308K
Olympics-U.S. name McDowell and Knibb in triathlon team for Tokyo,... and Morgan Pearson to end an Olympic podium shutout in the triathlon... after USA Triathlon named its lineup for the Tokyo Games on Wednesday...,reuters,2021-6-16,https://www.reuters.com/article/idUSL2N2NY1UC
Olympics-U.S. name McDowell and Knibb in triathlon team for Tokyo,... and Morgan Pearson to end an Olympic podium shutout in the triathlon after... USA Triathlon named its lineup for the Tokyo Games on Wednesday...,reuters,2021-6-16,https://www.reuters.com/article/idUSKCN2DS1ZA
"Olympic media will be closely monitored during Games, says Tokyo 2020 President","...TOKYO, June 8 (Reuters) - Media covering the Tokyo 2020 Olympic Games... areas such as hotels and sports venues, Tokyo 2020 President Hashimoto...",reuters,2021-6-08,https://www.reuters.com/article/idUST9N2NI00A
"Olympic media will be closely monitored during Games, says Tokyo 2020 President","...TOKYO (Reuters) -     Media covering the Tokyo 2020 Olympic Games... areas such as hotels and sports venues, Tokyo 2020 President Hashimoto...",reuters,2021-6-08,https://www.reuters.com/article/idUSKCN2DK0I1
Olympics-FIBA confident NBA's best players will be at Tokyo Games,"... year's Tokyo Olympics even though the season could end just days before... May 22 and July 22.\nThe Tokyo Olympics, which were postponed by a year...",reuters,2020-12-16,https://www.reuters.com/article/idUSKBN28Q1YH
Swimming-Leukaemia survivor Ikee qualifies for second Tokyo Olympic relay event,"... Ikee powered to a second Tokyo Olympic berth by winning the women's... on Thursday at Tokyo Aquatics Center, the Olympic venue for swimming...",reuters,2021-4-08,https://www.reuters.com/article/idUSL4N2M10R6
Olympics-Senior IOC official says spectators not 'must-have' in Tokyo - Kyodo,"...TOKYO, Jan 21 (Reuters) - Spectators at the beleaguered Tokyo Games... are not a \""must have\"", senior International Olympic Committee member...",reuters,2021-1-20,https://www.reuters.com/article/idUSL1N2JW02E
"Olympics-NZ name world champions Gowler, Prendergast in rowing team for Tokyo","... to Tokyo for the Summer Games, the country's Olympic committee (NZOC... showcase New Zealand's strength in rowing at an Olympic Games is very...",reuters,2021-6-11,https://www.reuters.com/article/idUSL3N2NT10T
Olympics-Kalisz books first spot on US swim team for Tokyo,.... Olympic swim team for the Tokyo Games after winning the men's 400m... freestyle in 3:44.86 and secure his first Olympic qualification. Jake...,reuters,2021-6-13,https://www.reuters.com/article/idUSL3N2NW05K
"Olympics-Ledecky takes care of business, books ticket to Tokyo",... ticket to Tokyo on Monday with yet another dominating win in the 400... metres freestyle at the U.S. Olympic swimming trials. \nThe world record...,reuters,2021-6-14,https://www.reuters.com/article/idUSKCN2DR055
Olympics-Australian Titmus lays down the gold standard for Tokyo,... Titmus confirmed she is one to watch at the Tokyo Olympics by smashing... time of 1:53.09 at the Australian Olympic trials was 0.11 seconds...,reuters,2021-6-14,https://www.reuters.com/article/idUSL2N2NW0MC
Olympics-U.S. women to face Australia in women's football at Tokyo Games,"..., Sweden and New Zealand at this summer's Tokyo Olympics, while... are the reigning world champions and four-time winners of the Olympic tournament...",reuters,2021-4-21,https://www.reuters.com/article/idUSKBN2C81GC
"Olympics-Tokyo Games may be too big a gamble, disease expert says","...By Jack Tarrant\nTOKYO, Jan 21 (Reuters) - As embattled Tokyo Olympics... expected to descend on Tokyo for the delayed Olympics and Paralympics Games...",reuters,2021-1-20,https://www.reuters.com/article/idUSL8N2JV0J4
Olympics-Toyota president disappointed by comments from Tokyo 2020 chief Mori,"... company was disappointed by recent comments from Tokyo 2020 Olympics...TOKYO, Feb 10 (Reuters) - Toyota President Akio Toyoda said his...",reuters,2021-2-10,https://www.reuters.com/article/idUST9N2JV00C
Olympics-Barcelona to host artistic swimming qualifier moved from Tokyo,"...April 23 (Reuters) - Barcelona will host an Olympic artistic swimming... qualifier in June after it was unable to be held in Tokyo, world body...",reuters,2021-4-23,https://www.reuters.com/article/idUSL1N2MG0N3
Olympics-Cycling world champion Alaphilippe to skip Tokyo Games,"..., not to make myself available for selection for the upcoming Tokyo Olympics... Alaphilippe will skip the Olympic road race for personal reasons, he said...",reuters,2021-5-14,https://www.reuters.com/article/idUSKBN2CV1AH
IOC plans to vaccinate every Olympic athlete to save Tokyo games -Telegraph,"...Jan 22 (Reuters) - The International Olympic Committee is working... in a bid to save the Tokyo Games, The Telegraph reported on Friday.\nFast...",reuters,2021-1-22,https://www.reuters.com/article/idUSFWN2JX0VH
Olympics-Australia's Fitzgibbon takes World Surfing Games gold in Tokyo tonic,"... continued her encouraging buildup to the Tokyo Olympics, grabbing gold... runway heading into Tokyo 2020,\"" said Fitzgibbons, who became the event's...",reuters,2021-6-07,https://www.reuters.com/article/idUSKCN2DJ0M9
Olympics-US women to face Australia in women's football at Tokyo Games,"... Australia, Sweden and New Zealand at this summer's Tokyo Olympics, while... are the reigning world champions and four-time winners of the Olympic...",reuters,2021-4-21,https://www.reuters.com/article/idUSL4N2ME2ET
"Olympics-Bird, Taurasi to lead U.S. women's basketball team in Tokyo","... single day.\""\nThe women's basketball competition at the Tokyo Olympics... in their fifth Olympics after being named on Monday in the U.S. women's...",reuters,2021-6-21,https://www.reuters.com/article/idUSL2N2O31JK
Olympics-A third of Japanese want Tokyo Games cancelled: NHK poll,...TOKYO (Reuters) -     A third of Japanese residents want the Tokyo... Olympics to be scrapped amid fears that an influx of foreign arrivals...,reuters,2020-12-14,https://www.reuters.com/article/idUSKBN28P04V
Olympics-Cycling world champion Alaphilippe to skip Tokyo Games,"..., not to make myself available for selection for the upcoming Tokyo Olympics... Alaphilippe will skip the Olympic road race for personal reasons, he said...",reuters,2021-5-14,https://www.reuters.com/article/idUSL1N2N10U6
"Olympics: India hail 'fabulous work' in Tokyo, to vaccinate entire contingent",... to Tokyo.\nThe International Olympic Committee launched a playbook...By Amlan Chakraborty\nNEW DELHI (Reuters) -     The Indian Olympic...,reuters,2021-5-27,https://www.reuters.com/article/idUSKCN2D80Y2
IOC plans to vaccinate every Olympic athlete to save Tokyo games - Telegraph,"...(Reuters) -     The International Olympic Committee is working... to save the Tokyo Games, The Telegraph reported on Friday.\nFast...",reuters,2021-1-22,https://www.reuters.com/article/idUSKBN29R2MN
IOC plans to vaccinate every Olympic athlete to save Tokyo games - Telegraph,"...(Reuters) -     The International Olympic Committee is working... to save the Tokyo Games, The Telegraph reported on Friday.\nFast...",reuters,2021-1-22,https://www.reuters.com/article/idUSKBN29R2PE
Olympics-IOC pushes for more vaccinations of Tokyo-bound athletes,"... qualified for the Tokyo Olympics  have already been vaccinated against... COVID-19, with the International Olympic Committee pushing to raise...",reuters,2021-6-09,https://www.reuters.com/article/idUSKCN2DL239
Tokyo Olympics to spend $900 million on coronavirus measures - budget,"... of the Tokyo Olympics will spend $900 million on measures to stop...,\"" Tokyo Olympics chief executive Toshiro Muto told reporters. \n\""It's still...",reuters,2020-12-22,https://www.reuters.com/article/idUSKBN28W25S
REUTERS NEXT-Future of Summer Olympics in Tokyo uncertain says Japanese minister,"...TOKYO, Jan 14 (Reuters) - The future of the Olympics is\nuncertain..., including the possibility the Games will not go ahead\nin Tokyo...",reuters,2021-1-14,https://www.reuters.com/article/idUST9N2IV00L
Tokyo doctors call for cancellation of Olympic Games due to COVID-19,... organisation has thrown its weight behind calls to cancel the Tokyo Olympics... their concerns https:\/\/www.reuters.com\/lifestyle\/sports\/tokyo-olympics...,reuters,2021-5-17,https://www.reuters.com/article/idUSL3N2N50QO
UPDATE 3-Olympics-China Olympic Committee offers vaccines for Tokyo Games-IOC,"... Tokyo Olympics and the Beijing 2022 Winter Games, the International... Olympic Committee (IOC) said on Thursday.\nThe Tokyo Olympics, postponed...",reuters,2021-3-11,https://www.reuters.com/article/idUSL1N2L90WS
Tokyo Olympics athletes must wear face masks most of the time - guidelines,...TOKYO (Reuters) -     Athletes taking part in the Tokyo Olympics must...,reuters,2021-4-28,https://www.reuters.com/article/idUSKBN2CF1XI
Olympics-'It's impossible': Tokyo residents concerned about hosting Games,"...By Irene Wang\nTOKYO (Reuters) -     As Tokyo woke up to its second..., perhaps impossible, to host the Olympic Games safely.\nThe Japanese...",reuters,2021-1-08,https://www.reuters.com/article/idUSKBN29D0UF
NBCUniversal CEO says Tokyo Olympics could be most profitable ever for company,"... in national advertising for the Tokyo Olympics, a  record for any... rollout. But half believe the Tokyo Olympics will still take place...",reuters,2021-6-14,https://www.reuters.com/article/idUSKCN2DQ24Q
"Tokyo Olympics chief quits, apologises again over sexist remarks","... has done \""serious reputational damage\"" to the Tokyo Olympics, said... to deliver safe and secure Olympic Games Tokyo 2020 in 2021,\"" IOC President...",reuters,2021-2-12,https://www.reuters.com/article/idUSKBN2AC041
"Despite sexism uproar, Tokyo Olympics chief finds high-level support",... the head of Tokyo's Olympic organising committee said women talked too... that the Tokyo Olympics chief step down.\nThe Tokyo Olympic organising...,reuters,2021-2-09,https://www.reuters.com/article/idUSL1N2KD00R
"IOC's Coates says Tokyo Olympics \""100%\"" likely to go ahead - Nikkei","...TOKYO (Reuters) -     A senior official of the International Olympic... would go ahead in Tokyo this summer, Nikkei Asia reported on Thursday...",reuters,2021-2-04,https://www.reuters.com/article/idUSKBN2A41HS
Tokyo Olympics must be 'reconsidered' due to Japan's failure to contain pandemic - report,"...By Rocky Swift\nTOKYO, April 16 (Reuters) - Japan's inability... to contain the COVID-19 pandemic means that plans to hold the Olympics...",reuters,2021-4-15,https://www.reuters.com/article/idUSL4N2M90XY
Olympics-Australia swimming boss questions Sun's Tokyo bid,"... is cleared to compete at the Olympics and performs well in the Tokyo pool..., Australia swimming chief Kieren Perkins said.\nThree-times Olympic gold...",reuters,2021-6-09,https://www.reuters.com/article/idUSKCN2DL0RF
Olympics-Equestrian veteran Hoy set for eighth Games at Tokyo,"... Olympic appearance, the most by an Australian, after he was named... in the country's team for the Tokyo Games on Friday.\nThree-times gold...",reuters,2021-6-25,https://www.reuters.com/article/idUSKCN2E10GH
No objections from Olympic partners say Tokyo organisers after call with Bach,"....\nTokyo organisers are preparing for the Olympics, which are due... assurances from the German that Tokyo had the full backing of all Olympic...",reuters,2021-1-28,https://www.reuters.com/article/idUSKBN29X15A
Olympics-Transgender weightlifter Hubbard's presence in Tokyo unfair: rival,... in the women's event at the Tokyo Olympics is unfair and that the situation... to compete at the Olympics after weightlifting's governing body...,reuters,2021-5-31,https://www.reuters.com/article/idUSL3N2NI1N6
UPDATE 1-Soccer-Honduras beat United States to qualify for Tokyo Olympics,... America and the Caribbean at the July 23-Aug. 8 Tokyo Olympics.\nAs both semi...) - Honduras booked their spot in the men's soccer competition at the Tokyo...,reuters,2021-3-28,https://www.reuters.com/article/idUSL1N2LR04S
Tokyo Olympics face another looming headache - no medical staff,... by both the Tokyo Olympic Organising Committee and the Tokyo Metropolitan... that.\nThe Tokyo Olympics organising committee did not immediately respond...,reuters,2021-2-03,https://www.reuters.com/article/idUSKBN2A30HG
Tokyo Olympics face another looming headache - no medical staff,... by both the Tokyo Olympic Organising Committee and the Tokyo Metropolitan... that.\nThe Tokyo Olympics organising committee did not immediately respond...,reuters,2021-2-03,https://www.reuters.com/article/idUSL1N2K835Q
Tokyo Olympics face another looming headache - no medical staff,... by both the Tokyo Olympic Organising Committee and the Tokyo Metropolitan... that.\nThe Tokyo Olympics organising committee did not immediately respond...,reuters,2021-2-03,https://www.reuters.com/article/idUSKBN2A30HO
Olympics-De Grasse eyes golden opportunity at Tokyo Games,"... but rather remains laser focused on the Tokyo Olympics where a golden... other athletes, De Grasse was initially upset when the Tokyo Olympics...",reuters,2021-6-08,https://www.reuters.com/article/idUSL2N2NJ33Z
