news_title,news_content,news_source,news_pubtime,news_url
Hopes for Tokyo’s Summer Olympics Darken,"Organizers postponed the Olympic Games for one year last March. Nearly a year later, prospects are getting bleaker.",New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/sports/olympics/tokyo-olympics.html?searchResultPosition=100
"How Can the Olympics Protect 78,000 Volunteers From the Coronavirus?","They are being offered little more than a couple of masks, some hand sanitizer and social-distancing guidance that may be hard to abide by.",New York Times,2021/5/2,https://www.nytimes.com/2021/05/02/world/asia/olympics-volunteers-coronavirus.html?searchResultPosition=101
Spectators From Overseas Are Barred From Tokyo Olympics,"The move, announced Saturday, is a significant concession to the realities of the pandemic, even as organizers remain determined to hold the Games this summer.",New York Times,2021/3/20,https://www.nytimes.com/2021/03/20/world/asia/tokyo-olympics-spectators.html?searchResultPosition=102
A top politician in Japan talked of canceling the Olympics. Then he walked it back.,A leading member of Japan’s governing party said the country might have to “completely cancel” the Games if coronavirus infections continue to surge.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/world/japan-olympics.html?searchResultPosition=103
"With 100 days till the Olympics, Japan grapples with a new wave of infections.","A subdued ceremony celebrated the approach of the Games in Tokyo, parts of which entered a quasi-state of emergency last week.",New York Times,2021/4/14,https://www.nytimes.com/2021/04/14/world/olympics-japan-covid.html?searchResultPosition=104
Tokyo Olympics Official Resigns After Calling Plus-Size Celebrity ‘Olympig’,The departure came just a month after the president of the Tokyo organizing committee stepped down over a sexist remark.,New York Times,2021/3/18,https://www.nytimes.com/2021/03/18/world/asia/tokyo-olympics-hiroshi-sasaki.html?searchResultPosition=105
Tokyo Summer Olympics Bars International Spectators,"Seiko Hashimoto, president of the Tokyo organizing committee, said on Saturday that fans from overseas would not be allowed to attend the Games because of concerns over the spread of the coronavirus.",New York Times,2021/3/20,https://www.nytimes.com/video/world/asia/100000007665405/tokyo-olympics-overseas-spectators.html?searchResultPosition=106
Tokyo Olympics Chief Apologizes for Remarks Demeaning Women,"Yoshiro Mori suggested women’s speaking time in meetings should be limited “or else we’ll never be able to finish.” He apologized, but said he would not resign.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-yoshiro-mori.html?searchResultPosition=107
Tokyo Olympics Chief Resigns Over Sexist Comments,"Yoshiro Mori, a former Japanese prime minister, had complained that women caused meetings to run long by talking too much. His exit could further complicate the delayed Games.",New York Times,2021/2/11,https://www.nytimes.com/2021/02/11/world/asia/yoshiro-mori-tokyo-olympics-resigns.html?searchResultPosition=108
Tokyo Olympics Playbook: Testing? Yes. Quarantines? No. Fans? Maybe.,"With concern rising in Japan that the Summer Olympics could become a hub for new coronavirus infections, organizers unveiled a preliminary plan aimed at protecting athletes and visitors.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-playbook.html?searchResultPosition=109
Hopes for Tokyo’s Summer Olympics Darken,"Organizers postponed the Olympic Games for one year last March. Nearly a year later, prospects are getting bleaker.",New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/sports/olympics/tokyo-olympics.html?searchResultPosition=110
"How Can the Olympics Protect 78,000 Volunteers From the Coronavirus?","They are being offered little more than a couple of masks, some hand sanitizer and social-distancing guidance that may be hard to abide by.",New York Times,2021/5/2,https://www.nytimes.com/2021/05/02/world/asia/olympics-volunteers-coronavirus.html?searchResultPosition=111
Spectators From Overseas Are Barred From Tokyo Olympics,"The move, announced Saturday, is a significant concession to the realities of the pandemic, even as organizers remain determined to hold the Games this summer.",New York Times,2021/3/20,https://www.nytimes.com/2021/03/20/world/asia/tokyo-olympics-spectators.html?searchResultPosition=112
A top politician in Japan talked of canceling the Olympics. Then he walked it back.,A leading member of Japan’s governing party said the country might have to “completely cancel” the Games if coronavirus infections continue to surge.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/world/japan-olympics.html?searchResultPosition=113
"With 100 days till the Olympics, Japan grapples with a new wave of infections.","A subdued ceremony celebrated the approach of the Games in Tokyo, parts of which entered a quasi-state of emergency last week.",New York Times,2021/4/14,https://www.nytimes.com/2021/04/14/world/olympics-japan-covid.html?searchResultPosition=114
Tokyo Olympics Official Resigns After Calling Plus-Size Celebrity ‘Olympig’,The departure came just a month after the president of the Tokyo organizing committee stepped down over a sexist remark.,New York Times,2021/3/18,https://www.nytimes.com/2021/03/18/world/asia/tokyo-olympics-hiroshi-sasaki.html?searchResultPosition=115
Tokyo Summer Olympics Bars International Spectators,"Seiko Hashimoto, president of the Tokyo organizing committee, said on Saturday that fans from overseas would not be allowed to attend the Games because of concerns over the spread of the coronavirus.",New York Times,2021/3/20,https://www.nytimes.com/video/world/asia/100000007665405/tokyo-olympics-overseas-spectators.html?searchResultPosition=116
Tokyo Olympics Chief Apologizes for Remarks Demeaning Women,"Yoshiro Mori suggested women’s speaking time in meetings should be limited “or else we’ll never be able to finish.” He apologized, but said he would not resign.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-yoshiro-mori.html?searchResultPosition=117
Tokyo Olympics Chief Resigns Over Sexist Comments,"Yoshiro Mori, a former Japanese prime minister, had complained that women caused meetings to run long by talking too much. His exit could further complicate the delayed Games.",New York Times,2021/2/11,https://www.nytimes.com/2021/02/11/world/asia/yoshiro-mori-tokyo-olympics-resigns.html?searchResultPosition=118
Tokyo Olympics Playbook: Testing? Yes. Quarantines? No. Fans? Maybe.,"With concern rising in Japan that the Summer Olympics could become a hub for new coronavirus infections, organizers unveiled a preliminary plan aimed at protecting athletes and visitors.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-playbook.html?searchResultPosition=119
Hopes for Tokyo’s Summer Olympics Darken,"Organizers postponed the Olympic Games for one year last March. Nearly a year later, prospects are getting bleaker.",New York Times,2021/1/15,https://www.nytimes.com/2021/01/15/sports/olympics/tokyo-olympics.html?searchResultPosition=120
"How Can the Olympics Protect 78,000 Volunteers From the Coronavirus?","They are being offered little more than a couple of masks, some hand sanitizer and social-distancing guidance that may be hard to abide by.",New York Times,2021/5/2,https://www.nytimes.com/2021/05/02/world/asia/olympics-volunteers-coronavirus.html?searchResultPosition=121
Spectators From Overseas Are Barred From Tokyo Olympics,"The move, announced Saturday, is a significant concession to the realities of the pandemic, even as organizers remain determined to hold the Games this summer.",New York Times,2021/3/20,https://www.nytimes.com/2021/03/20/world/asia/tokyo-olympics-spectators.html?searchResultPosition=122
A top politician in Japan talked of canceling the Olympics. Then he walked it back.,A leading member of Japan’s governing party said the country might have to “completely cancel” the Games if coronavirus infections continue to surge.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/world/japan-olympics.html?searchResultPosition=123
"With 100 days till the Olympics, Japan grapples with a new wave of infections.","A subdued ceremony celebrated the approach of the Games in Tokyo, parts of which entered a quasi-state of emergency last week.",New York Times,2021/4/14,https://www.nytimes.com/2021/04/14/world/olympics-japan-covid.html?searchResultPosition=124
Tokyo Olympics Official Resigns After Calling Plus-Size Celebrity ‘Olympig’,The departure came just a month after the president of the Tokyo organizing committee stepped down over a sexist remark.,New York Times,2021/3/18,https://www.nytimes.com/2021/03/18/world/asia/tokyo-olympics-hiroshi-sasaki.html?searchResultPosition=125
Tokyo Summer Olympics Bars International Spectators,"Seiko Hashimoto, president of the Tokyo organizing committee, said on Saturday that fans from overseas would not be allowed to attend the Games because of concerns over the spread of the coronavirus.",New York Times,2021/3/20,https://www.nytimes.com/video/world/asia/100000007665405/tokyo-olympics-overseas-spectators.html?searchResultPosition=126
Tokyo Olympics Chief Apologizes for Remarks Demeaning Women,"Yoshiro Mori suggested women’s speaking time in meetings should be limited “or else we’ll never be able to finish.” He apologized, but said he would not resign.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-yoshiro-mori.html?searchResultPosition=127
Tokyo Olympics Chief Resigns Over Sexist Comments,"Yoshiro Mori, a former Japanese prime minister, had complained that women caused meetings to run long by talking too much. His exit could further complicate the delayed Games.",New York Times,2021/2/11,https://www.nytimes.com/2021/02/11/world/asia/yoshiro-mori-tokyo-olympics-resigns.html?searchResultPosition=128
Tokyo Olympics Playbook: Testing? Yes. Quarantines? No. Fans? Maybe.,"With concern rising in Japan that the Summer Olympics could become a hub for new coronavirus infections, organizers unveiled a preliminary plan aimed at protecting athletes and visitors.",New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/sports/olympics/tokyo-olympics-playbook.html?searchResultPosition=129
