news_title,news_content,news_source,news_pubtime,news_url
延期　「空中戦」で決まった夏開催　スポーツ界の存在感示せず,オリンピック延期の一連の協議で日本オリンピック委員会（JOC）など国内スポーツ界は存在感を示せなかった。史上初めて五輪の開催延期が決まった3月24日が象徴的だ…,毎日新聞,2020/3/31,https://mainichi.jp/articles/20200331/k00/00m/050/217000c
、21年7月23日開幕　組織委と都が決定,"新型コロナウイルスの感染拡大で開催が延期された', '・パラリンピックについて、大会組織委員会や東京都は五輪の新日程を来年7月23日開幕と決めた。30…",毎日新聞,2020/3/30,https://mainichi.jp/articles/20200330/k00/00m/050/164000c
、来年7月23日開幕有力　日本側、IOCと調整,"1年程度の延期が決定した', 'の開催時期について、2021年7月の開幕が有力となっていることが29日、複数の大会関係者への取材で明らかになった。世界…",毎日新聞,2020/3/29,https://mainichi.jp/articles/20200329/k00/00m/050/146000c
莫大な追加費用はどこが負担?　IOC守る「不平等条約」　,"新型コロナウイルスの感染拡大に揺れる', '・パラリンピックは開幕まで4カ月に迫った24日、延期が決定した。国際オリンピック委員会（IOC）が「4週間…",毎日新聞,2020/3/25,https://mainichi.jp/articles/20200325/k00/00m/050/066000c
橋本五輪担当相「非常に前進、選手の課題に寄り添っていく」　,"安倍晋三首相と国際オリンピック委員会（IOC）のトーマス・バッハ会長が', '・パラリンピックの1年程度の延期で合意したことを受け、首相とともに協議に…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/294000c
「遅くとも2021年夏までに開催」　安倍首相、バッハ会長と電話協議,"安倍晋三首相は24日夜、国際オリンピック委員会（IOC）のトーマス・バッハ会長と電話協議した後、今夏の', '・パラリンピックについて、「遅くとも20…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/257000c
女子世界ランク4位の杉本が敗退　アーチェリー,"アーチェリーの', '代表第2次選考会が21日、静岡・つま恋リゾート彩の郷で開幕した。男女各8人が出場し、男子は2012年ロンドン五輪個人銀メダルの古…",毎日新聞,2020/3/21,https://mainichi.jp/articles/20200321/k00/00m/050/149000c
参加基準変更など検討へ　IOCと競技団体が17日電話協議,"新型コロナウイルスの感染拡大の影響で、各競技の', '予選が相次いで中止、延期になっていることを受け、国際オリンピック委員会（IOC）は17日、夏季競…",毎日新聞,2020/3/16,https://mainichi.jp/articles/20200316/k00/00m/050/155000c
の聖火リレー　SNSで動画拡散は×　組織委呼び掛け　静止画はOK,の聖火リレーについて、大会組織委員会は28日、観客がリレーの動画をソーシャル・ネットワーキング・サービス（SNS）に投稿しないよう呼びかけた。…,毎日新聞,2020/2/28,https://mainichi.jp/articles/20200228/k00/00m/050/261000c
強化拠点で「感染1号出したくない」　コロナ再拡大で東京合宿中止相次ぐ,まで1年となったが、各競技団体の代表チーム合宿が軒並み中止に追い込まれている。一度は再始動したが、強化拠点の味の素ナショナルトレーニングセンタ…,毎日新聞,2020/7/23,https://mainichi.jp/articles/20200723/k00/00m/050/069000c
五輪聖火を巡回展示　１１月に県内５カ所で　／三重,県は、日本オリンピックミュージアム（東京都新宿区）で一般公開されている「東京２０２０オリンピック聖火」について、１１月に県内５カ所で巡回展示すると発表した。聖…,毎日新聞,2020/10/29,https://mainichi.jp/articles/20201029/ddl/k24/050/166000c
五輪スポンサー、延期提案　英紙「９～１０月に」　組織委は否定,・パラリンピック組織委員会は５日、東京五輪の一部スポンサーが大会の延期を提案したとの報道を受け「そのような要求はない」と否定する見解を明らかに…,毎日新聞,2021/6/6,https://mainichi.jp/articles/20210606/ddm/012/050/103000c
東京五輪チケット払い戻し申請締め切り,の販売済みチケットについて、公式サイトでの払い戻し受け付けが、３０日午前１１時５９分までで締め切られた。返金は１２月下旬以降。,毎日新聞,2020/12/1,https://mainichi.jp/articles/20201201/ddm/035/050/025000c
松本城に無事ゴール　聖火リレー２日目　／長野,の県内の聖火リレーは２日目の２日、飯田市を出発して諏訪市や安曇野市など７市町を９３人が走り継ぎ、同夜、松本市の国宝・松本城に無事ゴールした。\u3000…,毎日新聞,2021/4/4,https://mainichi.jp/articles/20210404/ddl/k20/050/134000c
フィンランドやＮＺへ　児童が佐賀の魅力紹介　五輪ホストタウン相手国に手紙　／佐賀,でフィンランドやニュージーランドなどのホストタウンを務める佐賀市で２０日、「ホストタウン相手国に手紙を送ろう！」と題した出前授業があった。佐賀…,毎日新聞,2021/5/22,https://mainichi.jp/articles/20210522/ddl/k41/050/390000c
ロンドン銀の古川、5大会連続出場へ一歩前進　アーチェリー代表選考会,"アーチェリーの', '代表第2次選考会が21日、静岡・つま恋リゾート彩の郷で開幕した。男女各8人が出場し、男子で2012年ロンドン五輪個人銀メダルの古…",毎日新聞,2020/3/21,https://mainichi.jp/articles/20200321/k00/00m/050/159000c
長崎原爆の日「祝日」認めず　21年,"自民党は19日の政調審議会で、2021年に延期された', 'の開閉会式前後に祝日を移動させる東京五輪・パラリンピック特別措置法改正案の了承を見送った。…",毎日新聞,2020/5/19,https://mainichi.jp/articles/20200519/k00/00m/010/206000c
IOC、,国際オリンピック委員会（IOC）のトーマス・バッハ会長は14日、オンライン方式で実施された理事会後に電話記者会見し、新型コロナウイルスの感染拡大で史上初の延期…,毎日新聞,2020/5/15,https://mainichi.jp/articles/20200515/k00/00m/050/009000c
絶対に消してはいけない「聖火」　気が遠くなる厳重保管とコスト　,"絶対に消してはいけない炎がある。深刻化する新型コロナウイルスの感染拡大を受け、1年の延期が決まった', 'の聖火だ。3月20日にギリシャから空路で日本…",毎日新聞,2020/4/6,https://mainichi.jp/articles/20200406/k00/00m/050/120000c
延期「未体験の異次元ゾーン」「増える業務、ぞっと」戸惑う都職員,・パラリンピックの延期に、東京都庁では職員から不安や戸惑いの声が上がる。競技施設の確保や追加費用の検討など、延期に伴って数え切れないほどの業務…,毎日新聞,2020/3/25,https://mainichi.jp/articles/20200325/k00/00m/050/113000c
　組織委理事が「2年延期」主張　「1年延期は楽観的」,"新型コロナウイルスの世界的な感染拡大で、国際オリンピック委員会（IOC）が今夏の', '・パラリンピックの延期の検討を始めたことを受け、大会組織委員会…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/098000c
延期　首相、IOCバッハ会長と電話協議へ　政府「1年」軸に検討,"安倍晋三首相は24日夜、国際オリンピック委員会（IOC）のバッハ会長と電話協議し、新型コロナウイルスの感染拡大を受け、今夏の', '・パラリンピックの…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/073000c
来夏の世界陸上日程変更検討　世界陸連　,"新型コロナウイルスの感染拡大に伴い、国際オリンピック委員会（IOC）が検討する', 'の延期の期間が1年になった場合に備え、世界陸連が来夏の世界選手権…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/055000c
岩手で「復興の火」巡回展示開始の朝、戸惑い　IOC、,"国際オリンピック委員会（IOC）が', 'の開催について延期を含めて検討する方針が明らかになった23日、国内ではギリシャで採火した聖火を東日本大震災の…",毎日新聞,2020/3/23,https://mainichi.jp/articles/20200323/k00/00m/050/066000c
の聖火　リレー出発の地・福島着　JR福島駅前の展示に3000人,"ギリシャで採火された', 'の聖火が24日、「復興五輪」の象徴として国内聖火リレーの出発地に選ばれた福島県に到着した。新型コロナウイルスの感染拡大で計…",毎日新聞,2020/3/24,https://mainichi.jp/articles/20200324/k00/00m/050/192000c
「五輪やめた方がいい」　自民県連幹事長　世論と隔たり危惧　／千葉,"自民党県連の河上茂幹事長は２２日、千葉市内であった県連大会で', 'に言及し、「国民の７割近くがやらない方がいいと言っている。意地でもやろうとしている…",毎日新聞,2021/5/23,https://mainichi.jp/articles/20210523/ddl/k12/050/062000c
